web_scraper_order,web_scraper_start_url,data,data2,data3,data4,data5,data6,data7,image,image2
"1775588761-145","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Arvi (Kochu)","250 g","₹18","₹23","21%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/e9b296d8-b1da-4fdf-b520-4c2a696f753a.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775588761-146","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Green Kiwi","175 g","₹118","₹135","12%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/3c7bf2d7-f4c1-4f11-9c54-be512b55813f.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775588761-147","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Sweet Lime (4 pieces) (Mitha Lebu)","500 g","₹46","₹56","17%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/c641bcda-2487-4209-b7f8-c3fa22d28e2e.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775588761-148","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Dragon Fruit (Dragon Phal)","300 g","₹112","₹134","16%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/a285c923-5a02-459d-b4ca-51cec43ce9b6.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775588761-149","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Washington Red Delicious Apple (Appl)","250 g","₹175","₹218","19%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/81afa6ac-b03b-4f9b-ab80-252d4d348b2b.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775588761-150","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Fresh Rosemary","10 g","₹19","₹23","17%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/9a62d210-fe63-4e96-9b1e-f6d6f8bdc87a.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775588761-151","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Organically Grown Chilli (Lanka)","100 g","₹23","₹26","11%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/e1c633a2-6539-4254-9772-64859f7781f6.png",""
"1775588761-152","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Pineapple Cut (Anaras)","200 g","₹60","₹73","17%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/1473f224-1d5f-4ae5-8402-623cbea0a846.png",""
"1775588761-153","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Celery","100 g","₹23","₹27","14%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/552d7dd2-7964-47a6-adad-88a62b46cbe1.png",""
"1775588761-154","https://blinkit.com/cn/vegetables-fruits/all-fruits-vegetables/cid/1487/3989","Pomegranate - Small (Anar)","500 g","₹145","₹171","15%
OFF","ADD","17 mins","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/41491738-886b-4918-b216-6f9f3e1722c8.png",""
