web_scraper_order,web_scraper_start_url,data,data2,data3,data4,data5,data6,data7,data8,image,image2,image3
"1775591782-14","https://blinkit.com/cn/chips-crisps/cid/1237/940","Kurkure Puffcorn Yummy Cheese Puffs","58 g","₹20","","","ADD","13 mins","2 options","","",""
"1775591782-15","https://blinkit.com/cn/chips-crisps/cid/1237/940","Lay's Spanish Tomato Tango Potato Chips","52.9 g","₹25","","","ADD","13 mins","","","",""
"1775591782-16","https://blinkit.com/cn/chips-crisps/cid/1237/940","Pringles Grab 'N' Go Desi Masala Tadka Potato Chips - Pack of 2","2 x 40 g","₹101","₹110","8%
OFF","ADD","13 mins","2 options","","",""
"1775591782-17","https://blinkit.com/cn/chips-crisps/cid/1237/940","Sweet Karam Coffee Nendran Banana Chips","65 g","₹60","₹64","6%
OFF","ADD","13 mins","3 options","","",""
"1775591782-18","https://blinkit.com/cn/chips-crisps/cid/1237/940","Sweet Karam Coffee Andhra Spicy Murukku","95 g","₹86","₹92","6%
OFF","ADD","13 mins","3 options","","",""
"1775591782-19","https://blinkit.com/cn/chips-crisps/cid/1237/940","4700BC Himalayan Salt Pretzels","50 g","₹56","₹60","6%
OFF","ADD","13 mins","2 options","","",""
"1775591782-20","https://blinkit.com/cn/chips-crisps/cid/1237/940","Kurkure Chilli Chatka Crisps","68 g","₹20","","","ADD","13 mins","2 options","","",""
"1775591782-21","https://blinkit.com/cn/chips-crisps/cid/1237/940","4700BC Pineapple Salsa Nachos -Made in Avocado Oil","60 g","₹56","₹60","6%
OFF","ADD","13 mins","","","",""
"1775591782-22","https://blinkit.com/cn/chips-crisps/cid/1237/940","Cheetos Masala Balls Crisps","84 g","₹34","₹48","29%
OFF","ADD","13 mins","3 options","","",""
"1775591782-23","https://blinkit.com/cn/chips-crisps/cid/1237/940","Kurkure Schezwan Chutney Crisps","68 g","₹20","","","ADD","13 mins","","","",""
"1775591782-24","https://blinkit.com/cn/chips-crisps/cid/1237/940","Lay's Sizzling Hot Potato Chips","52.9 g","₹20","","","ADD","13 mins","","","",""
"1775591782-25","https://blinkit.com/cn/chips-crisps/cid/1237/940","Chheda's Yellow Rock Salt Banana Chips","170 g","₹69","₹94","26%
OFF","ADD","13 mins","","","",""
"1775591782-26","https://blinkit.com/cn/chips-crisps/cid/1237/940","Bingo Tedhe Medhe Masala Tadka Crisps","80 g","₹19","₹20","5%
OFF","ADD","13 mins","3 options","","",""
"1775591782-27","https://blinkit.com/cn/chips-crisps/cid/1237/940","Kurkure Green Chutney Crisps","68 g","₹20","","","ADD","13 mins","2 options","","",""
"1775591782-28","https://blinkit.com/cn/chips-crisps/cid/1237/940","Lay's Wafer Style - Red Chilli Potato Chips","53 g","₹20","","","ADD","13 mins","","","",""
"1775591782-29","https://blinkit.com/cn/chips-crisps/cid/1237/940","Lay's India's Magic Masala Potato Chips","80 g","₹39","₹48","18%
OFF","ADD","13 mins","3 options","","",""
"1775591782-30","https://blinkit.com/cn/chips-crisps/cid/1237/940","Snackible Peri Peri Ragi Chips","55 g","₹47","₹50","6%
OFF","ADD","13 mins","","","",""
