web_scraper_order,web_scraper_start_url,data,data2,data3,data4,data5,data6,data7,data8,image,image2
"1775673964-41","https://blinkit.com/cn/baby-care/baby-food/cid/7/1590","Nestle NAN PRO Stage 2 Follow-Up Formula (Powder)","400 g","₹775","","","ADD","13 mins","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1773209973109-120.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775673964-42","https://blinkit.com/cn/baby-care/baby-food/cid/7/1590","Nestle NAN PRO Stage 4 Follow-Up Formula (Powder)","400 g","₹775","","","ADD","13 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1774255119412-662.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775673964-43","https://blinkit.com/cn/baby-care/baby-food/cid/7/1590","Nestle Cerelac Wheat Apple Baby Cereal (No Refined Sugar, 6-24 Months)","350 g","₹265","","","ADD","13 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1775562089317-531.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775673964-44","https://blinkit.com/cn/baby-care/baby-food/cid/7/1590","Nestle Cerelac Wheat Rice Mixed Fruit Baby Cereal (No Refined Sugar, 10 to 24 Months)","300 g","₹290","","","ADD","13 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/22a1a768-89f7-45cf-8aa9-9fec66bed21e.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775673964-45","https://blinkit.com/cn/baby-care/baby-food/cid/7/1590","Similac Classic Infant Formula (Stage-1)","400 g","₹550","","","ADD","13 mins","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/06e0add1-7623-486b-bc27-86517fb22ad0.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775673964-46","https://blinkit.com/cn/baby-care/baby-food/cid/7/1590","Slurrp Farm Baby Cereal Ragi, Rice & Strawberry","200 g","₹311","","","ADD","13 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/14bc55ef-b644-45ed-a332-9faf97308083.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775673964-47","https://blinkit.com/cn/baby-care/baby-food/cid/7/1590","Little Joys Nutrimix 2+ Years Chocolate Drink Mix","350 g","₹649","","","ADD","13 mins","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1774944393398-36.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775673964-48","https://blinkit.com/cn/baby-care/baby-food/cid/7/1590","Nestle Cerelac Multigrain & Fruits Baby Cereal (No Refined Sugar, 12 - 24 Months)","300 g","₹295","","","ADD","13 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/1a1cd15b-4d5c-4df9-addb-9e7daea65e92.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775673964-49","https://blinkit.com/cn/baby-care/baby-food/cid/7/1590","Nestle Lactogen Pro 3 Follow-Up Formula Powder","400 g","₹450","","","ADD","13 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/da5c3af6-5ee8-485e-89f7-6dfc8f51af9e.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775673964-50","https://blinkit.com/cn/baby-care/baby-food/cid/7/1590","Nestle Nestogen 2 Follow up Formula (6-24 months)","400 g","₹275","","","ADD","13 mins","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1771553348655-859.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
