web_scraper_order,web_scraper_start_url,data,data2,data3,data4,data5,data6,data7,data8,image,image2
"1775624920-14","https://blinkit.com/cn/bakery-biscuits/gourmet-bakery/cid/888/1959","Mio Amore Chocolate Cookies","150 g","₹67","","","14 mins","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/8daa6a70-7d0e-49a8-adf3-aeb2f7aef632.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775624920-15","https://blinkit.com/cn/bakery-biscuits/gourmet-bakery/cid/888/1959","The Baker's Dozen Elaichi Rusk (Zero Maida, High Protein)","80 g","₹40","","","12 mins","ADD","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/e13eb8de-54e2-4a0a-9d63-0e8e436e20c4.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775624920-16","https://blinkit.com/cn/bakery-biscuits/gourmet-bakery/cid/888/1959","The Baker's Dozen Zero Maida Banana Muffin, Whole Wheat","40 g","₹40","","","12 mins","ADD","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1775566223784-3.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775624920-17","https://blinkit.com/cn/bakery-biscuits/gourmet-bakery/cid/888/1959","The Baker's Dozen Zero Maida Carrot Walnut Pound Cake, Whole Wheat","150 g","₹172","","","12 mins","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1775226565260-102.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775624920-18","https://blinkit.com/cn/bakery-biscuits/gourmet-bakery/cid/888/1959","Mio Amore Fruit & Nut Cookies","150 g","₹88","","","14 mins","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/4c7f2939-8e58-4fea-b5c7-43c2367ac820.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775624920-19","https://blinkit.com/cn/bakery-biscuits/gourmet-bakery/cid/888/1959","The Baker's Dozen Zero Maida Butter Garlic Toast, Whole Wheat","90 g","₹119","","","12 mins","ADD","2 options","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/f2a6f59e-e8d7-4a55-ad46-1b8391536828.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775624920-20","https://blinkit.com/cn/bakery-biscuits/gourmet-bakery/cid/888/1959","The Baker's Dozen Zero Maida Pita Bread, Whole Wheat","100 g","₹85","","","12 mins","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1770986393266-40.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775624920-21","https://blinkit.com/cn/bakery-biscuits/gourmet-bakery/cid/888/1959","Artinci Sugar Free Eggless Chocolate Cake","150 g","₹236","₹249","5%
OFF","14 mins","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/09e174b5-ddf8-4fa2-94fe-54de2489b747.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775624920-22","https://blinkit.com/cn/bakery-biscuits/gourmet-bakery/cid/888/1959","Cookieman Sugar Free Multigrain Cookies","150 g","₹171","₹189","9%
OFF","12 mins","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/d5e5d401-c729-4274-a299-bc5f5dd99ea9.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
"1775624920-23","https://blinkit.com/cn/bakery-biscuits/gourmet-bakery/cid/888/1959","Mio Amore Oats Cookies","150 g","₹88","","","14 mins","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/fd98b91d-617b-4b2b-bba6-1faf27d3d3f1.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/15-mins.png"
