web_scraper_order,web_scraper_start_url,data,data2,data3,data4,data5,data6,data7,image,image2
"1775667911-26","https://blinkit.com/cn/sauces-spreads/tomato-chilli-ketchup/cid/972/277","Del Monte Tomato Ketchup","900 g","₹77","₹120","Out of Stock","20 mins","","",""
"1775667911-27","https://blinkit.com/cn/sauces-spreads/tomato-chilli-ketchup/cid/972/277","Troovy Healthy Tomato Ketchup - No Chemicals","340 g","₹165","","Out of Stock","20 mins","","",""
"1775667911-28","https://blinkit.com/cn/sauces-spreads/tomato-chilli-ketchup/cid/972/277","Del Monte Sweet & Spicy Chilli Ketchup","900 g","₹99","₹126","Out of Stock","20 mins","","",""
"1775667911-29","https://blinkit.com/cn/sauces-spreads/tomato-chilli-ketchup/cid/972/277","Del Monte Tomato Ketchup","300 g","₹62","₹80","Out of Stock","20 mins","","",""
"1775667911-30","https://blinkit.com/cn/sauces-spreads/tomato-chilli-ketchup/cid/972/277","The True Tomato Ketchup (Classic)","220 g","₹239","₹299","Out of Stock","18 mins","","",""
"1775667911-31","https://blinkit.com/cn/sauces-spreads/tomato-chilli-ketchup/cid/972/277","Veeba Chef's Special Hot-Sweet Tomato Chilli Ketchup","450 g","₹90","₹105","14%
OFF","20 mins","ADD","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/c313f8ef-bf1f-4d73-8ea8-a2619f7aa24f.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775667911-32","https://blinkit.com/cn/sauces-spreads/tomato-chilli-ketchup/cid/972/277","Kissan Fresh Tomato Ketchup","1 kg","₹149","₹159","6%
OFF","20 mins","ADD","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/f5272a1d-4b69-4c8a-ad13-721e711bdcf4.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775667911-33","https://blinkit.com/cn/sauces-spreads/tomato-chilli-ketchup/cid/972/277","Little Joys Tomato Ketchup","320 g","₹315","₹349","9%
OFF","20 mins","ADD","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1775107293742-17.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775667911-34","https://blinkit.com/cn/sauces-spreads/tomato-chilli-ketchup/cid/972/277","Heinz Tomato Ketchup","880 g","₹254","₹267","","20 mins","ADD","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/da8a36d6-dfd1-4a8e-8b76-5756d87c6fc7.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775667911-35","https://blinkit.com/cn/sauces-spreads/tomato-chilli-ketchup/cid/972/277","Tabasco Red Pepper Chilli Sauce","60 ml","₹220","₹269","18%
OFF","20 mins","ADD","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/1a0ea447-6e13-4e9e-b50d-2732384e6c57.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
