web_scraper_order,web_scraper_start_url,data,data2,data3,data4,data5,data6,data7,image,image2
"1775583833-28","https://blinkit.com/cn/milk/cid/14/922","Metro Toned Milk","500 ml","₹29","","18 mins","","Out of Stock","",""
"1775583833-29","https://blinkit.com/cn/milk/cid/14/922","Mother Dairy Toned Milk","1 ltr","₹75","","18 mins","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/dab55302-9f72-4479-bd04-a72e1dd4613e.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775583833-30","https://blinkit.com/cn/milk/cid/14/922","Amul Slim 'n' Trim Skimmed Milk (Zero Cholesterol)","1 ltr","₹82","","18 mins","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/c1fb14c1-2f67-4fa1-bee8-04f68c8cd8e9.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775583833-31","https://blinkit.com/cn/milk/cid/14/922","Yakult Probiotic Drink","5 x 65 ml","₹90","","18 mins","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/57862459-07c7-4639-a94a-d913da5b00c7.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775583833-32","https://blinkit.com/cn/milk/cid/14/922","Go Supremo Cow Milk","1 ltr","₹72","₹82","18 mins","ADD","12%
OFF","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/ae426dbd-ebb5-4d2c-8eac-ed9f89c5adfb.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775583833-33","https://blinkit.com/cn/milk/cid/14/922","Go Daily Milk","1 ltr","₹65","₹75","18 mins","ADD","13%
OFF","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/d32707db-ff74-45a4-992f-2dbe3978dbb8.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775583833-34","https://blinkit.com/cn/milk/cid/14/922","Yakult Light Probiotic Drink","5 x 65 ml","₹100","","18 mins","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/31a7e4d7-093c-45da-9190-660d202d989d.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775583833-35","https://blinkit.com/cn/milk/cid/14/922","Yakult Light Mango Probiotic Fermented Milk Drink","5 x 65 ml","₹100","","18 mins","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/22a31d80-a56a-4241-82ef-8de00a46c9c4.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775583833-36","https://blinkit.com/cn/milk/cid/14/922","Milky Mist UHT Sterilized Lactose Free Toned Milk","250 ml","₹35","","18 mins","ADD","","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/7a9eb4c7-62b4-4204-a59f-3ec566766e28.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775583833-37","https://blinkit.com/cn/milk/cid/14/922","Amul Shakti Fresh Milk","500 ml","₹32","","18 mins","","Out of Stock","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/6a8390a6-3b75-4758-a261-908347b9af0f.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775583833-38","https://blinkit.com/cn/milk/cid/14/922","Country Delight Cow Fresh Milk","450 ml","₹44","₹48","18 mins","","Out of Stock","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/b91b3590-34ae-4f9b-a53a-6951452fb937.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775583833-39","https://blinkit.com/cn/milk/cid/14/922","Aashirvaad Svasti Select Fresh Milk","500 ml","₹30","₹31","18 mins","","Out of Stock","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/67564893-4bc6-466d-ad3d-0739b93f8b05.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775583833-40","https://blinkit.com/cn/milk/cid/14/922","Mother Dairy Cow Milk","500 ml","₹30","","18 mins","","Out of Stock","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/60065a08-2486-4f67-b2ae-e03670b2c8f3.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775583833-41","https://blinkit.com/cn/milk/cid/14/922","Joi Farm Regular Cow Milk","500 ml","₹42","","18 mins","","Out of Stock","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/f5f16355-db92-43e5-9092-0035b30f017f.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775583833-42","https://blinkit.com/cn/milk/cid/14/922","Amul Calci+ Milk","250 ml","₹25","","18 mins","","Out of Stock","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/f595053a-a7ee-44a9-afce-76ac773e52b0.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775583833-43","https://blinkit.com/cn/milk/cid/14/922","Metro Cow Milk","500 ml","₹30","","18 mins","","Out of Stock","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/af691e01-668c-4424-88ac-fc658c5c75de.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
"1775583833-44","https://blinkit.com/cn/milk/cid/14/922","Metro Toned Milk","500 ml","₹29","","18 mins","","Out of Stock","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/fec1993a-ae4b-49f6-bb21-8eeace8fb28f.png","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=90/assets/eta-icons/30-mins.png"
